No,지역,지역,지역,규모,2020년 6월,2020년 6월
2012,전북,전주시,전주시,20㎡이하,3,0
2013,전북,전주시,전주시,21~40㎡,62,2
2014,전북,전주시,전주시,41~60㎡,692,40
2015,전북,전주시,전주시,61~85㎡,"""1,206""",100
2016,전북,전주시,전주시,86~100㎡,42,4
2017,전북,전주시,전주시,101~135㎡,213,25
2018,전북,전주시,전주시,136~165㎡,20,3
2019,전북,전주시,전주시,166~198㎡,9,2
2020,전북,전주시,전주시,198㎡초과,3,1
2021,전북,전주시,완산구,합계,"""1,251""",96
2022,전북,전주시,완산구,20㎡이하,3,0
2023,전북,전주시,완산구,21~40㎡,42,1
2024,전북,전주시,완산구,41~60㎡,390,22
2025,전북,전주시,완산구,61~85㎡,675,56
2026,전북,전주시,완산구,86~100㎡,17,2
2027,전북,전주시,완산구,101~135㎡,111,13
2028,전북,전주시,완산구,136~165㎡,5,1
2029,전북,전주시,완산구,166~198㎡,7,1
2030,전북,전주시,완산구,198㎡초과,1,0
2031,전북,전주시,덕진구,합계,999,80
2032,전북,전주시,덕진구,20㎡이하,0,0
2033,전북,전주시,덕진구,21~40㎡,20,1
2034,전북,전주시,덕진구,41~60㎡,302,17
2035,전북,전주시,덕진구,61~85㎡,531,44
2036,전북,전주시,덕진구,86~100㎡,25,2
2037,전북,전주시,덕진구,101~135㎡,102,12
2038,전북,전주시,덕진구,136~165㎡,15,2
2039,전북,전주시,덕진구,166~198㎡,2,0
2040,전북,전주시,덕진구,198㎡초과,2,0
2041,전북,군산시,군산시,합계,785,57
2042,전북,군산시,군산시,20㎡이하,1,0
2043,전북,군산시,군산시,21~40㎡,36,1
2044,전북,군산시,군산시,41~60㎡,316,18
2045,전북,군산시,군산시,61~85㎡,363,29
2046,전북,군산시,군산시,86~100㎡,7,1
2047,전북,군산시,군산시,101~135㎡,54,6
2048,전북,군산시,군산시,136~165㎡,6,1
2049,전북,군산시,군산시,166~198㎡,2,0
2050,전북,군산시,군산시,198㎡초과,0,0
2051,전북,익산시,익산시,합계,498,34
2052,전북,익산시,익산시,20㎡이하,1,0
2053,전북,익산시,익산시,21~40㎡,60,2
2054,전북,익산시,익산시,41~60㎡,201,11
2055,전북,익산시,익산시,61~85㎡,206,17
2056,전북,익산시,익산시,86~100㎡,5,0
2057,전북,익산시,익산시,101~135㎡,15,2
2058,전북,익산시,익산시,136~165㎡,7,1
2059,전북,익산시,익산시,166~198㎡,3,1
2060,전북,익산시,익산시,198㎡초과,0,0
2061,전북,정읍시,정읍시,합계,130,9
2062,전북,정읍시,정읍시,20㎡이하,2,0
2063,전북,정읍시,정읍시,21~40㎡,9,0
2064,전북,정읍시,정읍시,41~60㎡,67,4
2065,전북,정읍시,정읍시,61~85㎡,45,4
2066,전북,정읍시,정읍시,86~100㎡,0,0
2067,전북,정읍시,정읍시,101~135㎡,5,1
2068,전북,정읍시,정읍시,136~165㎡,1,0
2069,전북,정읍시,정읍시,166~198㎡,0,0
2070,전북,정읍시,정읍시,198㎡초과,1,0
2071,전북,남원시,남원시,합계,62,4
2072,전북,남원시,남원시,20㎡이하,0,0
2073,전북,남원시,남원시,21~40㎡,11,0
2074,전북,남원시,남원시,41~60㎡,23,1
2075,전북,남원시,남원시,61~85㎡,28,2
2076,전북,남원시,남원시,86~100㎡,0,0
2077,전북,남원시,남원시,101~135㎡,0,0
2078,전북,남원시,남원시,136~165㎡,0,0
2079,전북,남원시,남원시,166~198㎡,0,0
2080,전북,남원시,남원시,198㎡초과,0,0
2081,전북,김제시,김제시,합계,80,5
2082,전북,김제시,김제시,20㎡이하,0,0
2083,전북,김제시,김제시,21~40㎡,5,0
2084,전북,김제시,김제시,41~60㎡,44,3
2085,전북,김제시,김제시,61~85㎡,30,2
2086,전북,김제시,김제시,86~100㎡,0,0
2087,전북,김제시,김제시,101~135㎡,1,0
2088,전북,김제시,김제시,136~165㎡,0,0
2089,전북,김제시,김제시,166~198㎡,0,0
2090,전북,김제시,김제시,198㎡초과,0,0
2091,전북,완주군,완주군,합계,95,7
2092,전북,완주군,완주군,20㎡이하,1,0
2093,전북,완주군,완주군,21~40㎡,8,0
2094,전북,완주군,완주군,41~60㎡,28,2
2095,전북,완주군,완주군,61~85㎡,58,5
2096,전북,완주군,완주군,86~100㎡,0,0
2097,전북,완주군,완주군,101~135㎡,0,0
2098,전북,완주군,완주군,136~165㎡,0,0
2099,전북,완주군,완주군,166~198㎡,0,0
2100,전북,완주군,완주군,198㎡초과,0,0
2101,전북,진안군,진안군,합계,0,0
2102,전북,진안군,진안군,20㎡이하,0,0
2103,전북,진안군,진안군,21~40㎡,0,0
2104,전북,진안군,진안군,41~60㎡,0,0
2105,전북,진안군,진안군,61~85㎡,0,0
2106,전북,진안군,진안군,86~100㎡,0,0
2107,전북,진안군,진안군,101~135㎡,0,0
2108,전북,진안군,진안군,136~165㎡,0,0
2109,전북,진안군,진안군,166~198㎡,0,0
2110,전북,진안군,진안군,198㎡초과,0,0
2111,전북,무주군,무주군,합계,10,1
2112,전북,무주군,무주군,20㎡이하,0,0
2113,전북,무주군,무주군,21~40㎡,2,0
2114,전북,무주군,무주군,41~60㎡,2,0
2115,전북,무주군,무주군,61~85㎡,6,1
2116,전북,무주군,무주군,86~100㎡,0,0
2117,전북,무주군,무주군,101~135㎡,0,0
2118,전북,무주군,무주군,136~165㎡,0,0
2119,전북,무주군,무주군,166~198㎡,0,0
2120,전북,무주군,무주군,198㎡초과,0,0
2121,전북,장수군,장수군,합계,1,0
2122,전북,장수군,장수군,20㎡이하,0,0
2123,전북,장수군,장수군,21~40㎡,0,0
2124,전북,장수군,장수군,41~60㎡,0,0
2125,전북,장수군,장수군,61~85㎡,1,0
2126,전북,장수군,장수군,86~100㎡,0,0
2127,전북,장수군,장수군,101~135㎡,0,0
2128,전북,장수군,장수군,136~165㎡,0,0
2129,전북,장수군,장수군,166~198㎡,0,0
2130,전북,장수군,장수군,198㎡초과,0,0
2131,전북,임실군,임실군,합계,7,0
2132,전북,임실군,임실군,20㎡이하,0,0
2133,전북,임실군,임실군,21~40㎡,0,0
2134,전북,임실군,임실군,41~60㎡,3,0
2135,전북,임실군,임실군,61~85㎡,4,0
2136,전북,임실군,임실군,86~100㎡,0,0
2137,전북,임실군,임실군,101~135㎡,0,0
2138,전북,임실군,임실군,136~165㎡,0,0
2139,전북,임실군,임실군,166~198㎡,0,0
2140,전북,임실군,임실군,198㎡초과,0,0
2141,전북,순창군,순창군,합계,8,1
2142,전북,순창군,순창군,20㎡이하,0,0
2143,전북,순창군,순창군,21~40㎡,0,0
2144,전북,순창군,순창군,41~60㎡,2,0
2145,전북,순창군,순창군,61~85㎡,6,0
2146,전북,순창군,순창군,86~100㎡,0,0
2147,전북,순창군,순창군,101~135㎡,0,0
2148,전북,순창군,순창군,136~165㎡,0,0
2149,전북,순창군,순창군,166~198㎡,0,0
2150,전북,순창군,순창군,198㎡초과,0,0
2151,전북,고창군,고창군,합계,26,2
2152,전북,고창군,고창군,20㎡이하,0,0
2153,전북,고창군,고창군,21~40㎡,3,0
2154,전북,고창군,고창군,41~60㎡,7,0
2155,전북,고창군,고창군,61~85㎡,14,1
2156,전북,고창군,고창군,86~100㎡,1,0
2157,전북,고창군,고창군,101~135㎡,1,0
2158,전북,고창군,고창군,136~165㎡,0,0
2159,전북,고창군,고창군,166~198㎡,0,0
2160,전북,고창군,고창군,198㎡초과,0,0
2161,전북,부안군,부안군,합계,71,5
2162,전북,부안군,부안군,20㎡이하,0,0
2163,전북,부안군,부안군,21~40㎡,4,0
2164,전북,부안군,부안군,41~60㎡,25,1
2165,전북,부안군,부안군,61~85㎡,40,3
2166,전북,부안군,부안군,86~100㎡,0,0
2167,전북,부안군,부안군,101~135㎡,2,0
2168,전북,부안군,부안군,136~165㎡,0,0
2169,전북,부안군,부안군,166~198㎡,0,0
2170,전북,부안군,부안군,198㎡초과,0,0
2171,전남,전남,전남,합계,"""4,266""",328
2172,전남,전남,전남,20㎡이하,5,0
2173,전남,전남,전남,21~40㎡,277,10
2174,전남,전남,전남,41~60㎡,939,52
2175,전남,전남,전남,61~85㎡,"""2,729""",228
2176,전남,전남,전남,86~100㎡,32,3
2177,전남,전남,전남,101~135㎡,200,23
2178,전남,전남,전남,136~165㎡,77,11
2179,전남,전남,전남,166~198㎡,6,1
2180,전남,전남,전남,198㎡초과,1,0
2181,전남,목포시,목포시,합계,507,39
2182,전남,목포시,목포시,20㎡이하,1,0
2183,전남,목포시,목포시,21~40㎡,16,1
2184,전남,목포시,목포시,41~60㎡,136,8
2185,전남,목포시,목포시,61~85㎡,324,27
2186,전남,목포시,목포시,86~100㎡,3,0
2187,전남,목포시,목포시,101~135㎡,25,3
2188,전남,목포시,목포시,136~165㎡,1,0
2189,전남,목포시,목포시,166~198㎡,1,0
2190,전남,목포시,목포시,198㎡초과,0,0
2191,전남,여수시,여수시,합계,"""1,032""",84
2192,전남,여수시,여수시,20㎡이하,1,0
2193,전남,여수시,여수시,21~40㎡,45,2
2194,전남,여수시,여수시,41~60㎡,194,11
2195,전남,여수시,여수시,61~85㎡,697,58
2196,전남,여수시,여수시,86~100㎡,0,0
2197,전남,여수시,여수시,101~135㎡,26,3
2198,전남,여수시,여수시,136~165㎡,68,10
2199,전남,여수시,여수시,166~198㎡,1,0
2200,전남,여수시,여수시,198㎡초과,0,0
2201,전남,순천시,순천시,합계,"""1,112""",85
2202,전남,순천시,순천시,20㎡이하,2,0
2203,전남,순천시,순천시,21~40㎡,106,4
2204,전남,순천시,순천시,41~60㎡,209,12
2205,전남,순천시,순천시,61~85㎡,688,57
2206,전남,순천시,순천시,86~100㎡,28,3
2207,전남,순천시,순천시,101~135㎡,67,8
2208,전남,순천시,순천시,136~165㎡,7,1
2209,전남,순천시,순천시,166~198㎡,4,1
2210,전남,순천시,순천시,198㎡초과,1,0
2211,전남,나주시,나주시,합계,177,13
2212,전남,나주시,나주시,20㎡이하,0,0
2213,전남,나주시,나주시,21~40㎡,9,0
2214,전남,나주시,나주시,41~60㎡,32,2
2215,전남,나주시,나주시,61~85㎡,135,11
2216,전남,나주시,나주시,86~100㎡,0,0
2217,전남,나주시,나주시,101~135㎡,1,0
2218,전남,나주시,나주시,136~165㎡,0,0
2219,전남,나주시,나주시,166~198㎡,0,0
2220,전남,나주시,나주시,198㎡초과,0,0
2221,전남,광양시,광양시,합계,407,26
2222,전남,광양시,광양시,20㎡이하,1,0
2223,전남,광양시,광양시,21~40㎡,68,3
2224,전남,광양시,광양시,41~60㎡,165,9
2225,전남,광양시,광양시,61~85㎡,164,13
2226,전남,광양시,광양시,86~100㎡,0,0
2227,전남,광양시,광양시,101~135㎡,8,1
2228,전남,광양시,광양시,136~165㎡,1,0
2229,전남,광양시,광양시,166~198㎡,0,0
2230,전남,광양시,광양시,198㎡초과,0,0
2231,전남,담양군,담양군,합계,17,1
2232,전남,담양군,담양군,20㎡이하,0,0
2233,전남,담양군,담양군,21~40㎡,0,0
2234,전남,담양군,담양군,41~60㎡,2,0
2235,전남,담양군,담양군,61~85㎡,15,1
2236,전남,담양군,담양군,86~100㎡,0,0
2237,전남,담양군,담양군,101~135㎡,0,0
2238,전남,담양군,담양군,136~165㎡,0,0
2239,전남,담양군,담양군,166~198㎡,0,0
2240,전남,담양군,담양군,198㎡초과,0,0
2241,전남,곡성군,곡성군,합계,7,0
2242,전남,곡성군,곡성군,20㎡이하,0,0
2243,전남,곡성군,곡성군,21~40㎡,1,0
2244,전남,곡성군,곡성군,41~60㎡,0,0
2245,전남,곡성군,곡성군,61~85㎡,6,0
2246,전남,곡성군,곡성군,86~100㎡,0,0
2247,전남,곡성군,곡성군,101~135㎡,0,0
2248,전남,곡성군,곡성군,136~165㎡,0,0
2249,전남,곡성군,곡성군,166~198㎡,0,0
2250,전남,곡성군,곡성군,198㎡초과,0,0
2251,전남,구례군,구례군,합계,16,1
2252,전남,구례군,구례군,20㎡이하,0,0
2253,전남,구례군,구례군,21~40㎡,0,0
2254,전남,구례군,구례군,41~60㎡,3,0
2255,전남,구례군,구례군,61~85㎡,13,1
2256,전남,구례군,구례군,86~100㎡,0,0
2257,전남,구례군,구례군,101~135㎡,0,0
2258,전남,구례군,구례군,136~165㎡,0,0
2259,전남,구례군,구례군,166~198㎡,0,0
2260,전남,구례군,구례군,198㎡초과,0,0
2261,전남,고흥군,고흥군,합계,95,7
2262,전남,고흥군,고흥군,20㎡이하,0,0
2263,전남,고흥군,고흥군,21~40㎡,9,0
2264,전남,고흥군,고흥군,41~60㎡,6,0
2265,전남,고흥군,고흥군,61~85㎡,78,7
2266,전남,고흥군,고흥군,86~100㎡,1,0
2267,전남,고흥군,고흥군,101~135㎡,1,0
2268,전남,고흥군,고흥군,136~165㎡,0,0
2269,전남,고흥군,고흥군,166~198㎡,0,0
2270,전남,고흥군,고흥군,198㎡초과,0,0
2271,전남,보성군,보성군,합계,11,1
2272,전남,보성군,보성군,20㎡이하,0,0
2273,전남,보성군,보성군,21~40㎡,1,0
2274,전남,보성군,보성군,41~60㎡,2,0
2275,전남,보성군,보성군,61~85㎡,8,1
2276,전남,보성군,보성군,86~100㎡,0,0
2277,전남,보성군,보성군,101~135㎡,0,0
2278,전남,보성군,보성군,136~165㎡,0,0
2279,전남,보성군,보성군,166~198㎡,0,0
2280,전남,보성군,보성군,198㎡초과,0,0
2281,전남,화순군,화순군,합계,66,4
2282,전남,화순군,화순군,20㎡이하,0,0
2283,전남,화순군,화순군,21~40㎡,9,0
2284,전남,화순군,화순군,41~60㎡,24,1
2285,전남,화순군,화순군,61~85㎡,32,3
2286,전남,화순군,화순군,86~100㎡,0,0
2287,전남,화순군,화순군,101~135㎡,1,0
2288,전남,화순군,화순군,136~165㎡,0,0
2289,전남,화순군,화순군,166~198㎡,0,0
2290,전남,화순군,화순군,198㎡초과,0,0
2291,전남,장흥군,장흥군,합계,15,1
2292,전남,장흥군,장흥군,20㎡이하,0,0
2293,전남,장흥군,장흥군,21~40㎡,0,0
2294,전남,장흥군,장흥군,41~60㎡,7,0
2295,전남,장흥군,장흥군,61~85㎡,8,1
2296,전남,장흥군,장흥군,86~100㎡,0,0
2297,전남,장흥군,장흥군,101~135㎡,0,0
2298,전남,장흥군,장흥군,136~165㎡,0,0
2299,전남,장흥군,장흥군,166~198㎡,0,0
2300,전남,장흥군,장흥군,198㎡초과,0,0
2301,전남,강진군,강진군,합계,15,1
2302,전남,강진군,강진군,20㎡이하,0,0
2303,전남,강진군,강진군,21~40㎡,0,0
2304,전남,강진군,강진군,41~60㎡,4,0
2305,전남,강진군,강진군,61~85㎡,11,1
2306,전남,강진군,강진군,86~100㎡,0,0
2307,전남,강진군,강진군,101~135㎡,0,0
2308,전남,강진군,강진군,136~165㎡,0,0
2309,전남,강진군,강진군,166~198㎡,0,0
2310,전남,강진군,강진군,198㎡초과,0,0
2311,전남,해남군,해남군,합계,59,5
2312,전남,해남군,해남군,20㎡이하,0,0
2313,전남,해남군,해남군,21~40㎡,1,0
2314,전남,해남군,해남군,41~60㎡,17,1
2315,전남,해남군,해남군,61~85㎡,35,3
2316,전남,해남군,해남군,86~100㎡,0,0
2317,전남,해남군,해남군,101~135㎡,6,1
2318,전남,해남군,해남군,136~165㎡,0,0
2319,전남,해남군,해남군,166~198㎡,0,0
2320,전남,해남군,해남군,198㎡초과,0,0
2321,전남,영암군,영암군,합계,64,4
2322,전남,영암군,영암군,20㎡이하,0,0
2323,전남,영암군,영암군,21~40㎡,4,0
2324,전남,영암군,영암군,41~60㎡,55,3
2325,전남,영암군,영암군,61~85㎡,5,0
2326,전남,영암군,영암군,86~100㎡,0,0
2327,전남,영암군,영암군,101~135㎡,0,0
2328,전남,영암군,영암군,136~165㎡,0,0
2329,전남,영암군,영암군,166~198㎡,0,0
2330,전남,영암군,영암군,198㎡초과,0,0
2331,전남,무안군,무안군,합계,576,48
2332,전남,무안군,무안군,20㎡이하,0,0
2333,전남,무안군,무안군,21~40㎡,4,0
2334,전남,무안군,무안군,41~60㎡,54,3
2335,전남,무안군,무안군,61~85㎡,454,38
2336,전남,무안군,무안군,86~100㎡,0,0
2337,전남,무안군,무안군,101~135㎡,64,7
2338,전남,무안군,무안군,136~165㎡,0,0
2339,전남,무안군,무안군,166~198㎡,0,0
2340,전남,무안군,무안군,198㎡초과,0,0
2341,전남,함평군,함평군,합계,0,0
2342,전남,함평군,함평군,20㎡이하,0,0
2343,전남,함평군,함평군,21~40㎡,0,0
2344,전남,함평군,함평군,41~60㎡,0,0
2345,전남,함평군,함평군,61~85㎡,0,0
2346,전남,함평군,함평군,86~100㎡,0,0
2347,전남,함평군,함평군,101~135㎡,0,0
2348,전남,함평군,함평군,136~165㎡,0,0
2349,전남,함평군,함평군,166~198㎡,0,0
2350,전남,함평군,함평군,198㎡초과,0,0
2351,전남,영광군,영광군,합계,52,4
2352,전남,영광군,영광군,20㎡이하,0,0
2353,전남,영광군,영광군,21~40㎡,3,0
2354,전남,영광군,영광군,41~60㎡,12,1
2355,전남,영광군,영광군,61~85㎡,37,3
2356,전남,영광군,영광군,86~100㎡,0,0
2357,전남,영광군,영광군,101~135㎡,0,0
2358,전남,영광군,영광군,136~165㎡,0,0
2359,전남,영광군,영광군,166~198㎡,0,0
2360,전남,영광군,영광군,198㎡초과,0,0
2361,전남,장성군,장성군,합계,10,1
2362,전남,장성군,장성군,20㎡이하,0,0
2363,전남,장성군,장성군,21~40㎡,1,0
2364,전남,장성군,장성군,41~60㎡,6,0
2365,전남,장성군,장성군,61~85㎡,3,0
2366,전남,장성군,장성군,86~100㎡,0,0
2367,전남,장성군,장성군,101~135㎡,0,0
2368,전남,장성군,장성군,136~165㎡,0,0
2369,전남,장성군,장성군,166~198㎡,0,0
2370,전남,장성군,장성군,198㎡초과,0,0
2371,전남,완도군,완도군,합계,11,1
2372,전남,완도군,완도군,20㎡이하,0,0
2373,전남,완도군,완도군,21~40㎡,0,0
2374,전남,완도군,완도군,41~60㎡,5,0
2375,전남,완도군,완도군,61~85㎡,5,0
2376,전남,완도군,완도군,86~100㎡,0,0
2377,전남,완도군,완도군,101~135㎡,1,0
2378,전남,완도군,완도군,136~165㎡,0,0
2379,전남,완도군,완도군,166~198㎡,0,0
2380,전남,완도군,완도군,198㎡초과,0,0
2381,전남,진도군,진도군,합계,17,1
2382,전남,진도군,진도군,20㎡이하,0,0
2383,전남,진도군,진도군,21~40㎡,0,0
2384,전남,진도군,진도군,41~60㎡,6,0
2385,전남,진도군,진도군,61~85㎡,11,1
2386,전남,진도군,진도군,86~100㎡,0,0
2387,전남,진도군,진도군,101~135㎡,0,0
2388,전남,진도군,진도군,136~165㎡,0,0
2389,전남,진도군,진도군,166~198㎡,0,0
2390,전남,진도군,진도군,198㎡초과,0,0
2391,전남,신안군,신안군,합계,0,0
2392,전남,신안군,신안군,20㎡이하,0,0
2393,전남,신안군,신안군,21~40㎡,0,0
2394,전남,신안군,신안군,41~60㎡,0,0
2395,전남,신안군,신안군,61~85㎡,0,0
2396,전남,신안군,신안군,86~100㎡,0,0
2397,전남,신안군,신안군,101~135㎡,0,0
2398,전남,신안군,신안군,136~165㎡,0,0
2399,전남,신안군,신안군,166~198㎡,0,0
2400,전남,신안군,신안군,198㎡초과,0,0
2401,경북,경북,경북,합계,"""6,300""",485
2402,경북,경북,경북,20㎡이하,2,0
2403,경북,경북,경북,21~40㎡,282,10
2404,경북,경북,경북,41~60㎡,"""1,534""",86
2405,경북,경북,경북,61~85㎡,"""3,872""",318
2406,경북,경북,경북,86~100㎡,78,7
2407,경북,경북,경북,101~135㎡,458,52
2408,경북,경북,경북,136~165㎡,69,10
2409,경북,경북,경북,166~198㎡,2,0
2410,경북,경북,경북,198㎡초과,3,1
2411,경북,포항시,포항시,합계,"""1,271""",100
2412,경북,포항시,포항시,20㎡이하,0,0
2413,경북,포항시,포항시,21~40㎡,87,3
2414,경북,포항시,포항시,41~60㎡,291,16
2415,경북,포항시,포항시,61~85㎡,725,59
2416,경북,포항시,포항시,86~100㎡,16,2
2417,경북,포항시,포항시,101~135㎡,116,14
2418,경북,포항시,포항시,136~165㎡,33,5
2419,경북,포항시,포항시,166~198㎡,1,0
2420,경북,포항시,포항시,198㎡초과,2,0
2421,경북,포항시,남구,합계,436,35
2422,경북,포항시,남구,20㎡이하,0,0
2423,경북,포항시,남구,21~40㎡,8,0
2424,경북,포항시,남구,41~60㎡,107,6
2425,경북,포항시,남구,61~85㎡,260,21
2426,경북,포항시,남구,86~100㎡,11,1
2427,경북,포항시,남구,101~135㎡,39,5
2428,경북,포항시,남구,136~165㎡,10,1
2429,경북,포항시,남구,166~198㎡,0,0
2430,경북,포항시,남구,198㎡초과,1,0
2431,경북,포항시,북구,합계,835,65
2432,경북,포항시,북구,20㎡이하,0,0
2433,경북,포항시,북구,21~40㎡,79,3
2434,경북,포항시,북구,41~60㎡,184,10
2435,경북,포항시,북구,61~85㎡,465,38
2436,경북,포항시,북구,86~100㎡,5,0
2437,경북,포항시,북구,101~135㎡,77,9
2438,경북,포항시,북구,136~165㎡,23,3
2439,경북,포항시,북구,166~198㎡,1,0
2440,경북,포항시,북구,198㎡초과,1,0
2441,경북,경주시,경주시,합계,919,74
2442,경북,경주시,경주시,20㎡이하,0,0
2443,경북,경주시,경주시,21~40㎡,41,2
2444,경북,경주시,경주시,41~60㎡,76,4
2445,경북,경주시,경주시,61~85㎡,724,60
2446,경북,경주시,경주시,86~100㎡,1,0
2447,경북,경주시,경주시,101~135㎡,74,8
2448,경북,경주시,경주시,136~165㎡,3,0
2449,경북,경주시,경주시,166~198㎡,0,0
2450,경북,경주시,경주시,198㎡초과,0,0
2451,경북,김천시,김천시,합계,227,17
2452,경북,김천시,김천시,20㎡이하,1,0
2453,경북,김천시,김천시,21~40㎡,5,0
2454,경북,김천시,김천시,41~60㎡,72,4
2455,경북,김천시,김천시,61~85㎡,125,10
2456,경북,김천시,김천시,86~100㎡,10,1
2457,경북,김천시,김천시,101~135㎡,14,2
2458,경북,김천시,김천시,136~165㎡,0,0
2459,경북,김천시,김천시,166~198㎡,0,0
2460,경북,김천시,김천시,198㎡초과,0,0
2461,경북,안동시,안동시,합계,194,14
2462,경북,안동시,안동시,20㎡이하,0,0
2463,경북,안동시,안동시,21~40㎡,8,0
2464,경북,안동시,안동시,41~60㎡,83,5
2465,경북,안동시,안동시,61~85㎡,95,8
2466,경북,안동시,안동시,86~100㎡,1,0
2467,경북,안동시,안동시,101~135㎡,7,1
2468,경북,안동시,안동시,136~165㎡,0,0
2469,경북,안동시,안동시,166~198㎡,0,0
2470,경북,안동시,안동시,198㎡초과,0,0
2471,경북,구미시,구미시,합계,"""1,979""",150
2472,경북,구미시,구미시,20㎡이하,1,0
2473,경북,구미시,구미시,21~40㎡,78,3
2474,경북,구미시,구미시,41~60㎡,591,33
2475,경북,구미시,구미시,61~85㎡,"""1,080""",88
2476,경북,구미시,구미시,86~100㎡,34,3
2477,경북,구미시,구미시,101~135㎡,168,19
2478,경북,구미시,구미시,136~165㎡,27,4
2479,경북,구미시,구미시,166~198㎡,0,0
2480,경북,구미시,구미시,198㎡초과,0,0
2481,경북,영주시,영주시,합계,119,9
2482,경북,영주시,영주시,20㎡이하,0,0
2483,경북,영주시,영주시,21~40㎡,2,0
2484,경북,영주시,영주시,41~60㎡,44,2
2485,경북,영주시,영주시,61~85㎡,66,5
2486,경북,영주시,영주시,86~100㎡,2,0
2487,경북,영주시,영주시,101~135㎡,4,0
2488,경북,영주시,영주시,136~165㎡,1,0
2489,경북,영주시,영주시,166~198㎡,0,0
2490,경북,영주시,영주시,198㎡초과,0,0
2491,경북,영천시,영천시,합계,427,34
2492,경북,영천시,영천시,20㎡이하,0,0
2493,경북,영천시,영천시,21~40㎡,14,0
2494,경북,영천시,영천시,41~60㎡,52,3
2495,경북,영천시,영천시,61~85㎡,349,29
2496,경북,영천시,영천시,86~100㎡,1,0
2497,경북,영천시,영천시,101~135㎡,11,1
2498,경북,영천시,영천시,136~165㎡,0,0
2499,경북,영천시,영천시,166~198㎡,0,0
2500,경북,영천시,영천시,198㎡초과,0,0
2501,경북,상주시,상주시,합계,134,10
2502,경북,상주시,상주시,20㎡이하,0,0
2503,경북,상주시,상주시,21~40㎡,13,0
2504,경북,상주시,상주시,41~60㎡,30,2
2505,경북,상주시,상주시,61~85㎡,88,7
2506,경북,상주시,상주시,86~100㎡,2,0
2507,경북,상주시,상주시,101~135㎡,1,0
2508,경북,상주시,상주시,136~165㎡,0,0
2509,경북,상주시,상주시,166~198㎡,0,0
2510,경북,상주시,상주시,198㎡초과,0,0
2511,경북,문경시,문경시,합계,32,2
2512,경북,문경시,문경시,20㎡이하,0,0
2513,경북,문경시,문경시,21~40㎡,3,0
2514,경북,문경시,문경시,41~60㎡,16,1
2515,경북,문경시,문경시,61~85㎡,9,1
2516,경북,문경시,문경시,86~100㎡,0,0
2517,경북,문경시,문경시,101~135㎡,4,0
2518,경북,문경시,문경시,136~165㎡,0,0
